"","title","press","time","body","url"
"514","한국, 70년 전 6.25 반복하나","프레시안","15:23","[박종철 경상대학교 교수(nimbin21@daum.net)]스탈린의 음모와 트루먼의 미일 재무장 전략, 한반도 전면전쟁 한국전쟁은 북진통일과 국토완정을 외친 남북의 정치 지도...","https://v.daum.net/v/20200706152325057"
"515","[포토]규제자유특구위원회 참석하는 정세균 총리","이데일리","15:23","[이데일리 이영훈 기자] 정세균 국무총리가 6일 오후 서울 종로구 정부서울청사에서 열린 규제자유특구위원회에 참석하고 있다. 이영훈 (rok6658@edaily.co.kr)","https://v.daum.net/v/20200706152324056"
"516","'2020 코파 & 니콘 프레스 포토 어워즈' 인터뷰 부문 최우수 수상자 변성현 기자[엑's HD포토]","엑스포츠뉴스","15:23","[엑스포츠뉴스 윤다희 기자] 한국온라인사진기자협회(Korea Online Press Photographers Association, 이하 코파(KOPA), 회장 변성현)가 주최하고 니콘이미징코리아(대...","https://v.daum.net/v/20200706152319055"
"517","'컬투쇼' 최성민 ""조기 축구 유니폼 프로필? 아내가 사준 옷"" 해명","뉴스엔","15:23","[뉴스엔 한정원 기자] 최성민이 포털 사이트 프로필을 해명했다. 7월 6일 방송된 SBS 파워FM '두시탈출 컬투쇼'에는 개그맨 최성민이 출연했다. 최성민은 황제성과 함께...","https://v.daum.net/v/20200706152318054"
"518","인천경제청, 송도국제도시 '외국인 친화 음식점' 인증제 도입","아시아경제","15:23","[아시아경제 박혜숙 기자] 인천경제자유구역청이 외국인들이 이용하기 편리한 음식점을 선정해 홍보에 나선다. 인천경제청은 송도국제도시 내 일반음식점을 대상으로 '...","https://v.daum.net/v/20200706152317053"
"519","마스크 열심히 쓸게요' 학생들 손편지에 의료진 함박미소","이데일리","15:23","[이데일리 이순용 기자]“저희는 코로나19를 위해 할 수 있는 게 많지 않지만, 할 수 있는 마스크 쓰기·손 씻기·거리두기는 정말 열심히 실천할게요” 가톨릭관동대 ...","https://v.daum.net/v/20200706152316052"
"520","'두데' 안영미 ""새댁이란 말 안 어울려..美 거주 남편과 4개월째 못 봐 실감 안 나""","세계일보","15:23","개그우먼 안영미(사진 왼쪽)가 새댁이 된 소감을 전했다. 6일 방송된 MBC FM4U ‘두시의 데이트 뮤지, 안영미입니다’에서 DJ 뮤지(사진 오른쪽)와 안영미는<U+00A0>결혼에...","https://v.daum.net/v/20200706152312051"
"521","김규봉 감독 ""팀닥터, 병원서 일해 물리치료사라 생각""","더팩트","15:23","면허증 전무…10여년 간 '미국서 의사면허 땄다' 허위 주장해 [더팩트｜국회=문혜현 기자] 고 최숙현 선수와 관련한 주요 가혹행위자인 '팀닥터'가 공식 등록하지 않은 ...","https://v.daum.net/v/20200706152312050"
"522","모두발언하는 주호영 원내대표","뉴스1","15:23","(서울=뉴스1) 박세연 기자 = 주호영 미래통합당 원내대표가 6일 오후 서울 여의도 국회에서 열린 통합당 정책위 인국공 공정채용 TF위원 임명장 수여식 및 첫 회의에서 ...","https://v.daum.net/v/20200706152311049"
"523","주호영, 인국공 공정채용 TF 첫 회의 모두발언","뉴스1","15:23","(서울=뉴스1) 박세연 기자 = 주호영 미래통합당 원내대표가 6일 오후 서울 여의도 국회에서 열린 통합당 정책위 인국공 공정채용 TF위원 임명장 수여식 및 첫 회의에서 ...","https://v.daum.net/v/20200706152310048"
"524","'아 시원해'","뉴스1","15:23","(서울=뉴스1) 박지혜 기자 = 30도 안팎의 무더위가 이어진 6일 오후 서울 송파구 올림픽공원에서 참새가 더위를 식히기 위해 물놀이를 즐기고 있다. 2020.7.6/뉴스1 pjh","https://v.daum.net/v/20200706152309047"
"525","[포토]정세균, 규제자유특구위원회 모두발언","이데일리","15:23","[이데일리 이영훈 기자] 정세균 국무총리(왼쪽 첫 번째)가 6일 오후 서울 종로구 정부서울청사에서 열린 규제자유특구위원회에 참석해 모두발언을 하고 있다. 이영훈 (r","https://v.daum.net/v/20200706152309046"
"526","통합당, 인천국제공항 공정채용 TF 첫 회의","뉴스1","15:23","(서울=뉴스1) 박세연 기자 = 주호영 미래통합당 원내대표가 6일 오후 서울 여의도 국회에서 열린 통합당 정책위 인국공 공정채용 TF위원 임명장 수여식 및 첫 회의에서 ...","https://v.daum.net/v/20200706152308045"
"527","인사말하는 하태경 인국공 공정채용 TF위원장","뉴스1","15:23","(서울=뉴스1) 박세연 기자 = 하태경 미래통합당 인국공(인천국제공항) 공정채용 TF 위원장이 6일 오후 서울 여의도 국회에서 열린 인국공 공정채용 TF위원 임명장 수여...","https://v.daum.net/v/20200706152307044"
"528","티켓링크, 갓세븐 '박진영 팬미팅' 온라인 콘텐츠 이용권 단독 판매","뉴시스","15:23","[서울=뉴시스] 오동현 기자 = NHN티켓링크는 자사가 운영하는 티켓포털 티켓링크에서 갓세븐의 '박진영 2020 팬미팅' 온라인 콘텐츠 이용권을 단독 판매한다고 6일 밝혔...","https://v.daum.net/v/20200706152306043"
"529","모두발언하는 하태경 위원장","뉴스1","15:23","(서울=뉴스1) 박세연 기자 = 하태경 미래통합당 인국공(인천국제공항) 공정채용 TF 위원장이 6일 오후 서울 여의도 국회에서 열린 인국공 공정채용 TF위원 임명장 수여...","https://v.daum.net/v/20200706152305042"
"530","'교인명단 누락·집회장소 축소' 신천지 간부 5명 구속영장 청구","뉴스1","15:23","(수원=뉴스1) 최대호 기자 = 교인 명단을 누락하고 집회 장소를 축소하는 등 정부의 신종 코로나바이러스 감염증(코로나19) 방역활동을 방해한 신천지예수교 증거장막전...","https://v.daum.net/v/20200706152304041"
"531","""대리운전 쿠폰, 카톡으로 선물하세요""","전자신문","15:23","한국대리운전총연합회는 150개 회원사들과 대리운전 모바일쿠폰 상품 (이하 대리운전쿠폰)을 출시한다고 6일 밝혔다. 국내 최대 모바일 쿠폰 플랫폼 '카카오톡 선물하기...","https://v.daum.net/v/20200706152304040"
"532","정세운, 첫 정규앨범 '24' PART 1 포토 티저 공개..청량+귀여움 '가득'","한국경제","15:23","'싱어송라이돌' 정세운이 첫 번째 포토 티저를 공개하며 컴백 열기를 달궜다. 소속사 스타쉽엔터테인먼트는 5일 공식 SNS 채널에 정세운의 첫 번째 정규앨범 '24' PART ...","https://v.daum.net/v/20200706152303039"
"533","'그놈이 그놈이다' 황정음X윤현민 ""유쾌·통쾌·상쾌한 로맨스, 기대 부탁"" [종합]","스포츠투데이","15:23","[스포츠투데이 백지연 기자] '그놈이 그놈이다' 황정음과 윤현민이 기존 로맨틱 코미디와는 차원이 다른 재미를 전 할 수 있다는 메시지를 전하며 기대를 높였다. 6일 ...","https://v.daum.net/v/20200706152303038"
"534","[영상] '더 킹' 우도환, '건강히 잘 다녀오겠습니다'","뉴스1","15:23","(강원도 화천=뉴스1) 박혜성 기자 = 배우 우도환이 6일 오후 강원도 화천군에 위치한 육군 15사단 신병교육대에 입대했다. 우도환은 이날 현장을 찾은 취재진들에 입소 ...","https://v.daum.net/v/20200706152302037"
"535","이재갑 장관, 고용노동 위기대응 TF 대책회의 주재","전자신문","15:23","이재갑 고용노동부 장관이 6일 서울 중구 서울지방노동청에서 열린 코로나19 위기 극복을 위한 고용노동 위기대응 TF 대책회의에서 발언하고 있다. 연합뉴스","https://v.daum.net/v/20200706152302036"
"536","[인사]보건복지부","뉴시스","15:23","[세종=뉴시스]  ◇국장급 ▲복지정책관 고득영 ▲인구아동정책관 최종균 ◇과장급 ▲인구정책실 노인정책과장 양동교","https://v.daum.net/v/20200706152301035"
"537","첫 회의 인사말하는 하태경 위원장","뉴스1","15:23","(서울=뉴스1) 박세연 기자 = 하태경 미래통합당 인국공(인천국제공항) 공정채용 TF 위원장이 6일 오후 서울 여의도 국회에서 열린 인국공 공정채용 TF위원 임명장 수여...","https://v.daum.net/v/20200706152301034"
"538","선미·화사, 위기 속 韓가요계 씹어먹는 女솔로파워[별별e슈]","enews24","15:23","[enews24 김지연 기자] 사람과 사람이 얼굴을 마주할 수 없는 시대. 코로나19는 2020년을 살고 있는 사람들의 삶을 전혀 예상치 못한 방향으로 바꾸고 있다. 그리고 이 ...","https://v.daum.net/v/20200706152301033"
"539","롯데호텔 월드, 라이브 커머스로 2030 '펀슈머' 잡는다.","스포츠동아","15:23","네이버 계열 플랫폼 잼라이브와 컬래버레이션 13일 ‘라방’서 MZ세대 맞춤 호캉스 상품 판매 서울 잠실 롯데호텔 월드가 업계 최초로 라이브 커머스를 통한 호캉스 상...","https://v.daum.net/v/20200706152300032"
"540","주호영, 인국공 공정채용 TF 첫 회의 인사말","뉴스1","15:22","(서울=뉴스1) 박세연 기자 = 주호영 미래통합당 원내대표가 6일 오후 서울 여의도 국회에서 열린 통합당 정책위 인국공 공정채용 TF위원 임명장 수여식 및 첫 회의에서 ...","https://v.daum.net/v/20200706152259031"
"541","모두발언하는 주호영 미래통합당 원내대표","뉴스1","15:22","(서울=뉴스1) 박세연 기자 = 주호영 미래통합당 원내대표가 6일 오후 서울 여의도 국회에서 열린 통합당 정책위 인국공 공정채용 TF위원 임명장 수여식 및 첫 회의에서 ...","https://v.daum.net/v/20200706152258030"
"542","[포토]정세균, ""규제자유특구지역 직접 챙길 것""","이데일리","15:22","[이데일리 이영훈 기자] 정세균 국무총리(왼쪽 세 번째)가 6일 오후 서울 종로구 정부서울청사에서 열린 규제자유특구위원회에 참석해 모두발언을 하고 있다. 이영훈 (r","https://v.daum.net/v/20200706152257029"
"543","영탁, 오늘은 탁셰프로 변신 '안 어울리는 게 뭐야' [SNS★컷]","뉴스엔","15:22","[뉴스엔 박정민 기자] 가수 영탁이 요리사로 변신했다. 뉴에라 프로젝트 미스터트롯 공식 인스타그램에는 7월 6일 ""소매 걷어붙이고 곧바로 완성 뚝딱! 영탁이가 다~ 요...","https://v.daum.net/v/20200706152255028"
"544","전주기전대, 부안군민 대상 '창업·창직' 교육..17일까지","뉴시스","15:22","[전주=뉴시스] 윤난슬 기자 = 전주기전대학교는 6일부터 오는 17일까지 부안 노인여성회관에서 부안군 청년 및 경력 단절 여성을 대상으로 '생활 혁신형 창업·창직 지...","https://v.daum.net/v/20200706152255027"
"545","'김태우 예능' 고스타 버스타, '뽕타스틱 삼총사' 만남에 10만뷰 돌파..자체 최고 기록 경신","OSEN","15:22","[OSEN=이승훈 기자]<U+00A0>가수<U+00A0>김태우의 유튜브 예능 ‘고스타 버스타 <U+2013> 지금 만나러 갑니다’가 자체 조회 수 기록을 경신했다. 지난 3일 공개된 ‘고스타 버스타’ 5번...","https://v.daum.net/v/20200706152255026"
"546","금천구, 온라인 수업 통해 어르신 치매예방 나선다","뉴스1","15:22","(서울=뉴스1) 최현만 기자 = 서울 금천구는 신종 코로나바이러스 감염증(코로나19) 장기화로 지역 대상자가 치매안심센터 방문 없이 치매예방 활동에 참여할 수 있도록 ...","https://v.daum.net/v/20200706152253025"
"547","[현장영상] '웰컴 투 비디오' 손 씨 구치소에서 풀려난 직후 첫 마디는..","KBS","15:22","인터넷 IP 추적이 어려운 이른바 '다크웹'에서 세계 최대의 아동 성 착취물 사이트 '웰컴 투 비디오'를 운영해 복역 중이던 손 모 씨가 오늘(6일) 낮 1시쯤 서울구치소...","https://v.daum.net/v/20200706152252024"
"548","부산시, 음식점 종사자 마스크 착용 의무화 추진","국민일보","15:22","부산시는 신종 코로나바이러스 감염증(코로나19) 재유행에 대비해 음식점 종사자를 대상으로 ‘마스크 착용 의무화 행정조치’를 시행한다고 6일 밝혔다. 이는 음식점 ...","https://v.daum.net/v/20200706152252023"
"549","'두데' 안영미 ""남편을 4개월 넘게 못 봐서 결혼이 실감 안 난다""","한국일보","15:22","개그우먼 안영미가 결혼 소감을 전했다. 안영미는 6일 오후 방송된 MBC FM4U '두시의 데이트 뮤지, 안영미입니다'를 통해 결혼 소감을 밝혔다. 이날 방송에서 안영미는 ...","https://v.daum.net/v/20200706152252022"
"550","'아 시원해'","뉴스1","15:22","(서울=뉴스1) 박지혜 기자 = 30도 안팎의 무더위가 이어진 6일 오후 서울 송파구 올림픽공원에서 참새가 더위를 식히기 위해 물놀이를 즐기고 있다. 2020.7.6/뉴스1 pjh","https://v.daum.net/v/20200706152250021"
"551","포스코강판, 특별관계자 지분변동","국민일보","15:22","포스코강판은 신영자산운용(주) 및 특별관계자의 지분율이 14.58%에서 4.43%로 변동했다고 6일 공시했다. 한편, 포스코강판의 15시 21분 현재주가는 13,250원으로 직전 ...","https://v.daum.net/v/20200706152247020"
"552","멜론, 차트 집계 기준 1시간→24시간 개편..""순위 경쟁 지양""","KBS","15:22","국내 음악 서비스 1위 업체인 멜론이 기존 1시간 단위 집계 차트를 24시간 기준 집계 방식으로 바꿨습니다. 카카오는 오늘(6일) 멜론 앱 업데이트를 통해 1시간 단위로 ...","https://v.daum.net/v/20200706152246019"
"553","'빈 객실' 제주숙박업소, 코로나 직격탄에 '벼랑끝 위기'","조선일보","15:22","제주관광 숙박업계가 객실 과잉 공급과 코로나 직격탄 등으로 ‘벼랑끝 위기’에 몰리고 있다. 6일 제주도와 관련업계 등에 따르면 제주지역 관광·일반 숙박업소와 휴...","https://v.daum.net/v/20200706152245018"
"554","[사진]취재진 질문 받는 원유철","머니투데이","15:22","원유철 전 미래한국당 대표가 6일 오후 서울 종로구 서울대병원 장례식장에 마련된 안희정 전 충남지사 모친 빈소에서 조문을 마친 뒤 취재진 질문을 받고 있다. [관련...","https://v.daum.net/v/20200706152242017"
"555","제주도의회 제11대 후반기 원구성","프레시안","15:22","[현창민 기자(=제주)(pressianjeju@gmail.com)]제주도의회가 제11대 후반기 원구성을 마무리했다. 제주도의회는 좌남수 도의회 의장과 정민구 강연호 부의장을 비롯한 7...","https://v.daum.net/v/20200706152242016"
"556","금감원, 라임·디스커버리펀드 판매 은행 검사 2주 연장","뉴스1","15:22","(서울=뉴스1) 박응진 기자 = 금융감독원이 라임자산운용 펀드 판매사인 우리은행·신한은행, 디스커버리자산운용 펀드 판매사인 기업은행의 불완전 판매 여부를 확인하...","https://v.daum.net/v/20200706152242015"
"557","'2020 코파 & 니콘 프레스 포토 어워즈' 스포츠 부문 우수 수상자 김한준 기자[엑's HD포토]","엑스포츠뉴스","15:22","[엑스포츠뉴스 윤다희 기자] 한국온라인사진기자협회(Korea Online Press Photographers Association, 이하 코파(KOPA), 회장 변성현)가 주최하고 니콘이미징코리아(대...","https://v.daum.net/v/20200706152239014"
"558","[포토]정세균 국무총리, 규제자유특구위원회 참석","이데일리","15:22","[이데일리 이영훈 기자] 정세균 국무총리가 6일 오후 서울 종로구 정부서울청사에서 열린 규제자유특구위원회에 참석해 모두발언을 하고 있다. 이영훈 (rok6658@edaily.","https://v.daum.net/v/20200706152237013"
"559","조국의 조변석개..윤석열에게 ""더럽고 치사해도 버텨달라""더니","머니투데이","15:22","여권 인사들이 윤석열 검찰총장에게 맹공을 퍼부으며 자진사퇴를 압박하고 있는 가운데 조국 전 법무부 장관이 2013년 SNS에 윤석열 총장(당시 여주지청장)을 염두에 두...","https://v.daum.net/v/20200706152235012"
"560","NH투자증권, 옵티머스 피해원금 30~70% 선지급 검토","머니S","15:22","NH투자증권 사옥./=사진=NH투자증권NH투자증권이 옵티머스자산운용 펀드환매 중단 사태로 피해를 본 투자자들에게 원금의 일부를 유동성 공급 차원에서 지급하는 방안을...","https://v.daum.net/v/20200706152234011"
"561","[TF사진관] 인국공 로또취업방지대책TF 첫 회의 주재하는 하태경 위원장","더팩트","15:22","[더팩트ㅣ국회=배정한 기자] 하태경 인국공 로또취업방지대책TF 위원장(오른쪽)이 6일 오후 서울 여의도 국회에서 열린 미래통합당 인국공(인천국제공항) 로또취업방지...","https://v.daum.net/v/20200706152233010"
"562","[포토]모두발언하는 정세균 국무총리","이데일리","15:22","[이데일리 이영훈 기자] 정세균 국무총리(왼쪽 여섯 번째)가 6일 오후 서울 종로구 정부서울청사에서 열린 규제자유특구위원회에 참석해 모두발언을 하고 있다. 이영훈","https://v.daum.net/v/20200706152231009"
"563","음주운전 체험해보니..곡예운전 이어가다 '쾅'","뉴시스","15:22","[울산=뉴시스]박수지 기자 = ""제대로 운전할 수가 없네. 핸들이 제멋대로 움직여요."" 6일 오전 울산 남부경찰서 본관 1층에 마련된 '가상 음주운전 체험장'. 한 체험자...","https://v.daum.net/v/20200706152230008"
"564","김태우X트로트 대세 만남..'고스타 버스타' 조회 수 10만뷰 돌파","스포츠동아","15:22","[동아닷컴] 김태우X트로트 대세 만남…‘고스타 버스타’ 조회 수 10만뷰 돌파 가수 김태우의 유튜브 예능 ‘고스타 버스타 <U+2013> 지금 만나러 갑니다’가 자체 조회 수 기...","https://v.daum.net/v/20200706152226007"
"565","116만명 신청한 특고·자영업자 고용안정지원금..자격은?","이데일리","15:22","[이데일리 김소연 기자] 코로나19로 인해 매출이 줄어든 특수형태근로종사자(특고)·무급휴직자 등의 생계 안정을 위해 지원하는 긴급 고용안정지원금 신청에 116만명 ...","https://v.daum.net/v/20200706152225006"
"566","신한카드, 코로나19 극복 위해 '노사 공동 헌혈 행사'","서울경제","15:22","[서울경제] 신한카드 노사가 코로나19 장기화에 따른 혈액 수급 문제 해결을 위해 함께 나섰다. 신한카드는 임영진 사장과 김준영 노조위원장이 참석한 가운데 ‘노사 ...","https://v.daum.net/v/20200706152225005"
"567","서울 보건교사 10명 중 9명 ""학교 코로나19 업무 감당 안돼""","KBS","15:22","서울 소재 보건교사 10명 가운데 9명이 각 학교의 코로나19 예방·대응 업무에 과부하를 느끼는 것으로 나타났습니다. 사단법인 보건교육포럼 서울지부와 전교조 서울지...","https://v.daum.net/v/20200706152225004"
"568","[특징주]신도기연, 상장 첫날 29% 급락","서울경제","15:22","[서울경제] 청약 경쟁률이 955대 1에 달하며 투자자들의 관심이 집중됐던 신도기연(290520)이 코스닥 시장 상장 첫날 급락세다. 이날 오후 3시 17분 기준 신도기연 주가...","https://v.daum.net/v/20200706152222003"
"569","[포토]규제자유특구위원회 참석한 박능후 장관","이데일리","15:22","[이데일리 이영훈 기자] 박능후 보건복지부 장관(왼쪽 다섯번째)이 6일 오후 서울 종로구 정부서울청사에서 열린 규제자유특구위원회에 참석해 자료를 살펴보고 있다. ...","https://v.daum.net/v/20200706152217002"
"570","'일진다이아' 52주 신고가 경신, 단기·중기 이평선 정배열로 상승세","한국경제","15:22","◆ 차트 분석- 단기·중기 이평선 정배열로 상승세추세선으로 보면 현재 단기·중기 이평선이 정배열 상태로 상승세를 보이고 있다. 이 종목의 차트에서 최근에 최근 60...","https://v.daum.net/v/20200706152216001"
"571","'라임 판박이' 옵티머스 수상한 연결고리..권력형 게이트로 비화?","데일리안","15:22","옵티머스자산운용의 펀드 환매 중단 사태가 정관계 로비 의혹으로 번질 조짐을 보이고 있다. 펀드 자금의 수상한 흐름과 정관계 고위 인사 연루설까지 불거지면서 지난...","https://v.daum.net/v/20200706152215000"
"572","이순재 前 매니저 ""선생님과 직접 통화..사과 충분했다""","동아일보","15:22","배우 이순재. 사진=스포츠동아 배우 이순재 측으로부터 부당한 업무 지시를 받았다고 밝혔던 전 매니저가 “사과는 충분한 것 같다”라며 이순재의 사과를 받기로 했다....","https://v.daum.net/v/20200706152214999"
"573","김남국 ""곽상도, 엉성하기가..대통령 저격수 노릇 그만하고 다른 일을""","뉴스1","15:22","(서울=뉴스1) 박태훈 선임기자 = 김남국 더불어민주당 의원이 문재인 대통령 가족 비판에 앞장서고 있는 곽상도 미래통합당 의원 전담 수비수로 등장했다. 김 의원은 6...","https://v.daum.net/v/20200706152214998"
"574","비말차단용 마스크, 생산량 크게 증가..주 3천만 개 생산","코메디닷컴","15:22","비말차단용 마스크의 인증기준이 보건용 마스크보다 간소해, 생산량이 큰 폭으로 증가하고 있는 것으로 나타났다. 비말차단용 마스크는 품목 허가를 받기 위해 '액체저...","https://v.daum.net/v/20200706152213997"
"575","[SE★현장]'모범형사' 오정세..""악역 변신, 어떤 별명 얻을지 궁금해""","서울경제","15:22","[서울경제] 배우 오정세가 제대로 나쁜놈으로 돌아온다. 자신의 캐릭터를 ‘동정심도 안 생기는 나쁜사람’이라고 표현하며 이전에 볼 수 없었던 완전 센 악역으로의 변...","https://v.daum.net/v/20200706152213996"
"576","'KC코트렐' 5% 이상 상승, 전일 외국인 대량 순매수","한국경제","15:22","◆ 주체별 매매동향- 전일 외국인 대량 순매수지난 한달을 기준으로 보면 외국인이 12.3만주를 순매수한 반면, 기관은 2,299주를 순매도했고, 개인들도 12.4만주를 순매...","https://v.daum.net/v/20200706152213995"
"577","[날씨] 곳곳 비..내일 '소서' 30도 안팎","MBC","15:22","[뉴스외전] 지금 서울 등 내륙하늘은 구름 사이로 햇살만 비춰들고 있는데요. 장마전선의 영향을 받는 제주와 전남 지방으로는 약하게 비가 내리고 있습니다. 빗줄기는 ...","https://v.daum.net/v/20200706152212994"
"578","[선 넘는 일요일] 김수미 '전원일기' 녹화 당일 제주도로 도망친 사연은?","서울신문","15:22","[서울신문 TV]‘선데이서울’에 실린 전설적인 스타들의 그때 그 모습.찰진 욕설과 거침없는 할머니 연기로 유명한 배우 김수미의 과거 모습은 어땠을까?김수미는 서강...","https://v.daum.net/v/20200706152212993"
"579","문석진 구청장, 북아현1-1 구역 공사 현장 점검","뉴시스","15:22","[서울=뉴시스]문석진 서대문구청장이 6일 서울 서대문구 북아현1-1 구역 인근 도로 공사 현장을 방문해 점검하고 있다. (사진=서대문구 제공) 2020.07.06. photo@newsis","https://v.daum.net/v/20200706152212992"
"580","[포토]박영선 장관, 규제자유특구위원회 위원들과 인사","이데일리","15:22","[이데일리 이영훈 기자] 박영선 중소벤처기업부 장관(오른쪽)이 6일 오후 서울 종로구 정부서울청사에서 열린 규제자유특구위원회에 참석해 위원들과 인사를 나누고 있...","https://v.daum.net/v/20200706152207991"
"581","'그놈이 그놈이다' 황정음, 해맑은 표정으로 중대 발표? '궁금증 UP'","한국일보","15:22","황정음의 자신만만한 미소가 눈길을 끈다. 오늘(6일) 첫 방송되는 KBS 2 새 월화드라마 ‘그놈이 그놈이다’에서는 비혼을 주장하는 황정음(서현주 역)이 웨딩드레스에 ...","https://v.daum.net/v/20200706152206990"
"582","서하준 '불새' 출연..에릭 역+쌍둥이 형제 역으로 1인 2역 소화 (공식)","MBN","15:22","배우 서하준이 ‘불새’에 출연한다. SBS 측은 6일 오후 MBN스타에 “리메이크 되는 ‘불새’에 서하준이 출연을 확정했다”라고 밝혔다. 서하준은 극 중 에릭이 맡았던...","https://v.daum.net/v/20200706152204989"
"583","고 최숙현 선수 가해자 지목자들 ""폭행한 적 없다""","프레시안","15:22","[최용락 기자(ama@pressian.com)]"" 최숙현을 폭행한 적 없다."" 트라이애슬론(철인3종경기) 국가대표를 지낸 고 최숙현 선수에게 가혹행위를 한 것으로 지목된 감독과 선...","https://v.daum.net/v/20200706152203988"
"584","'광전자' 5% 이상 상승, 주가 20일 이평선 상회, 단기·중기 이평선 역배열","한국경제","15:22","◆ 차트 분석- 주가 20일 이평선 상회, 단기·중기 이평선 역배열일봉 차트의 모습은 중기적으로 역배열을 보이고 있지만 단기적으로 반등흐름이 나오면서 20일선을 넘...","https://v.daum.net/v/20200706152202987"
"585","11번가, 위니아딤채와 '1인 가구 김치냉장고' 공동 마케팅","전자신문","15:22","11번가(대표 이상호)가 e커머스 업체 최초로 국내 김치냉장고 시장 점유율 1위 브랜드인 대유위니아그룹의 '위니아딤채', 종합 가전 전문브랜드 '위니아대우'와 함께 온...","https://v.daum.net/v/20200706152202986"
"586","'최다 승점까지 12점' 클롭, ""기록? 매 순간 승리에 집중할 것""","인터풋볼","15:22","[인터풋볼] 오종헌 기자= 리버풀의 위르겐 클롭 감독은 단일 시즌 최다 승점 기록에 신경 쓰지 않고 매 경기 승리만 생각할 것이라고 밝혔다. 리버풀은 6일 오전 0시 30...","https://v.daum.net/v/20200706152202985"
"587","[TF사진관] 안희정 모친 빈소 찾은 원유철 전 대표","더팩트","15:22","[더팩트ㅣ이동률 기자] 원유철 전 미래한국당 대표가 6일 오후 서울 종로구 서울대병원에 마련된 안희정 전 충남지사 모친의 빈소를 방문하고 있다. fedaikin@tf.co.kr...","https://v.daum.net/v/20200706152202984"
"588","""어서와, 해외선물은 처음이지""..NH선물, 수수료 70%할인","한국경제","15:22","NH선물은 창립 28주년을 기념해 다양한 혜택을 제공하고, 해외선물 실전투자대회를 진행할 계획이라고 6일 밝혔다. 신규 계좌개설 및 휴면 고객에게 해외선물 수수료 70...","https://v.daum.net/v/20200706152201983"
"589","홍콩 국가보안법 시행.. 미·중 1단계 무역 합의 '빨간불'","세계일보","15:22","미국과 중국이 홍콩 국가보안법 시행 등에 따른 첨예한 대립 속에서 양국 관계의 파국을 막는 최후의 보루로 여겨졌던 미·중 1단계 무역 합의 이행에 빨간불이 들어왔...","https://v.daum.net/v/20200706152201982"
"590","프랑스 파리 루브르박물관, 4개월 만에 재개장","뉴스1","15:22","(서울=뉴스1) 김서연 기자 = 신종 코로나바이러스 감염증(코로나19) 확산에 폐쇄했던 프랑스 파리 루브르박물관이 1일(현지시간) 재개장했다. 단 박물관의 3분의 1가량...","https://v.daum.net/v/20200706152200981"
"591","3년간 2천만 명이 숨진 흑사병, 왜 그랬을까..'무서운 의학사'","뉴시스","15:21","[서울=뉴시스] 이수지 기자 = 중세 유럽 흑사병, 17세기 남아메리카 천연두, 1918년 스페인 독감 등 전염병에 대응했던 과거 의학을 알면 내일의 의학이 보인다. 울산 ...","https://v.daum.net/v/20200706152156979"
"592","환한 표정 짓는 문 대통령","연합뉴스","15:21","(서울=연합뉴스) 이진욱 기자 = 문재인 대통령이 6일 오후 청와대에서 열린 수석·보좌관 회의에서 대화를 하며 환한 표정을 짓고 있다. 오른쪽은 서훈 신임 국가안보실...","https://v.daum.net/v/20200706152150978"
"593","환한 표정 짓는 문 대통령","연합뉴스","15:21","(서울=연합뉴스) 이진욱 기자 = 문재인 대통령이 6일 오후 청와대에서 열린 수석·보좌관 회의에서 대화를 하며 환한 표정을 짓고 있다. 오른쪽은 서훈 신임 국가안보실...","https://v.daum.net/v/20200706152147976"
"594","'농카발굴단'이 착한 가맹점 혼내준다..NH농협카드, SNS 추천 이벤트","아이뉴스24","15:21","[아이뉴스24 서상혁 기자] NH농협카드는 올바른 소비생활에 앞장서기 위해 착한가맹점을 발굴하는 '농카발굴단 착한가게 추천 이벤트'를 진행한다고 6일 밝혔다. 이번 ...","https://v.daum.net/v/20200706152144975"
"595","Open banking service subscriptions surpass 20 million","코리아헤럴드","15:21","The number of open banking service subscriptions in Korea has surpassed 20 million, more than 70 percent of the nation’s economically active population, ref","https://v.daum.net/v/20200706152143974"
"596","이유리 '소녀 미소'","뉴스1","15:21","(서울=뉴스1) 권현진 기자 = 배우 이유리가 6일 서울 영등포구 KBS에서 열린 KBS 라디오 '정은지의 가요광장' 녹화를 마치고 퇴근하고 있다. 2020.7.6/뉴스1 rnjs337@ne","https://v.daum.net/v/20200706152143973"
"597","""코로나보다 배고픔 더 힘들어""..코이카, 필리핀 도시빈민 돕는다","헤럴드경제","15:21","[헤럴드경제=유오상 기자] 개발협력 대표기관인 한국국제협력단(KOICAㆍ코이카)이 코로나19로 생계에 어려움을 겪고 있는 필리핀 도시빈민 지원에 나섰다. 코이카 필리...","https://v.daum.net/v/20200706152143972"
"598","미래에셋생명 국내 첫 '후불제 보험' 내놓는다","아이뉴스24","15:21","[아이뉴스24 허재영 기자] 최근 일본에서 기존 보험의 상식을 깬 후불제 보험상품이 출시돼 이목을 끌고 있다. 기존 보험상품들이 연령이나 성별에 기초해 보험료를 사...","https://v.daum.net/v/20200706152143971"
